id,movie,rank
3288568534,A New Hope,3
3288568534,The Empire Strikes Back,1
3288568534,Return of the Jedi,2
3288567154,The Phantom Menace,6
3288567154,Attack of the Clones,5
3288567154,Revenge of the Sith,4
3288567154,A New Hope,1
3288567154,The Empire Strikes Back,2
3288567154,Return of the Jedi,3
3288553903,The Phantom Menace,6
3288553903,Attack of the Clones,5
3288553903,Revenge of the Sith,4
3288553903,A New Hope,3
3288553903,The Empire Strikes Back,2
3288553903,Return of the Jedi,1
3288538248,The Phantom Menace,4
3288538248,Attack of the Clones,5
3288538248,Revenge of the Sith,6
3288538248,A New Hope,1
3288538248,The Empire Strikes Back,3
3288538248,Return of the Jedi,2
3288524042,The Phantom Menace,4
3288524042,Attack of the Clones,3
3288524042,Revenge of the Sith,5
3288524042,A New Hope,6
3288524042,The Empire Strikes Back,1
3288524042,Return of the Jedi,2
3288523874,The Phantom Menace,6
3288523874,Attack of the Clones,5
3288523874,Revenge of the Sith,4
3288523874,A New Hope,1
3288523874,The Empire Strikes Back,3
3288523874,Return of the Jedi,2
3288522488,The Phantom Menace,5
3288522488,Attack of the Clones,6
3288522488,Revenge of the Sith,4
3288522488,A New Hope,1
3288522488,The Empire Strikes Back,3
3288522488,Return of the Jedi,2
3288512665,The Phantom Menace,6
3288512665,Attack of the Clones,5
3288512665,Revenge of the Sith,4
3288512665,A New Hope,3
3288512665,The Empire Strikes Back,2
3288512665,Return of the Jedi,1
3288509415,The Phantom Menace,3
3288509415,Attack of the Clones,5
3288509415,Revenge of the Sith,4
3288509415,A New Hope,6
3288509415,The Empire Strikes Back,1
3288509415,Return of the Jedi,2
3288505925,The Phantom Menace,4
3288505925,Attack of the Clones,6
3288505925,Revenge of the Sith,5
3288505925,A New Hope,2
3288505925,The Empire Strikes Back,3
3288505925,Return of the Jedi,1
3288505737,The Phantom Menace,6
3288505737,Attack of the Clones,5
3288505737,Revenge of the Sith,3
3288505737,A New Hope,4
3288505737,The Empire Strikes Back,1
3288505737,Return of the Jedi,2
3288501301,The Phantom Menace,3
3288501301,Attack of the Clones,2
3288501301,Revenge of the Sith,1
3288501301,A New Hope,5
3288501301,The Empire Strikes Back,6
3288501301,Return of the Jedi,4
3288498715,The Phantom Menace,1
3288498715,Attack of the Clones,4
3288498715,Revenge of the Sith,5
3288498715,A New Hope,3
3288498715,The Empire Strikes Back,2
3288498715,Return of the Jedi,6
3288497228,The Phantom Menace,1
3288497228,Attack of the Clones,5
3288497228,Revenge of the Sith,6
3288497228,A New Hope,2
3288497228,The Empire Strikes Back,4
3288497228,Return of the Jedi,3
3288493077,The Phantom Menace,1
3288493077,Attack of the Clones,5
3288493077,Revenge of the Sith,3
3288493077,A New Hope,6
3288493077,The Empire Strikes Back,2
3288493077,Return of the Jedi,4
3288484535,The Phantom Menace,3
3288484535,Attack of the Clones,4
3288484535,Revenge of the Sith,5
3288484535,A New Hope,6
3288484535,The Empire Strikes Back,1
3288484535,Return of the Jedi,2
3288482717,The Phantom Menace,4
3288482717,Attack of the Clones,5
3288482717,Revenge of the Sith,6
3288482717,A New Hope,2
3288482717,The Empire Strikes Back,3
3288482717,Return of the Jedi,1
3288482581,The Phantom Menace,5
3288482581,Attack of the Clones,6
3288482581,Revenge of the Sith,4
3288482581,A New Hope,1
3288482581,The Empire Strikes Back,2
3288482581,Return of the Jedi,3
3288479368,The Phantom Menace,4
3288479368,Attack of the Clones,5
3288479368,Revenge of the Sith,6
3288479368,A New Hope,3
3288479368,The Empire Strikes Back,1
3288479368,Return of the Jedi,2
3288476971,The Phantom Menace,6
3288476971,Attack of the Clones,4
3288476971,Revenge of the Sith,5
3288476971,A New Hope,2
3288476971,The Empire Strikes Back,1
3288476971,Return of the Jedi,3
3288456946,The Phantom Menace,4
3288456946,Attack of the Clones,5
3288456946,Revenge of the Sith,6
3288456946,A New Hope,1
3288456946,The Empire Strikes Back,2
3288456946,Return of the Jedi,3
3288445926,The Phantom Menace,6
3288445926,Attack of the Clones,4
3288445926,Revenge of the Sith,5
3288445926,A New Hope,3
3288445926,The Empire Strikes Back,1
3288445926,Return of the Jedi,2
3288442728,The Phantom Menace,3
3288442728,Attack of the Clones,2
3288442728,Revenge of the Sith,1
3288442728,A New Hope,5
3288442728,The Empire Strikes Back,4
3288442728,Return of the Jedi,6
3288429451,The Phantom Menace,6
3288429451,Attack of the Clones,5
3288429451,Revenge of the Sith,4
3288429451,A New Hope,1
3288429451,The Empire Strikes Back,2
3288429451,Return of the Jedi,3
3288429092,The Phantom Menace,6
3288429092,Attack of the Clones,4
3288429092,Revenge of the Sith,5
3288429092,A New Hope,1
3288429092,The Empire Strikes Back,2
3288429092,Return of the Jedi,3
3288425859,The Phantom Menace,3
3288425859,Attack of the Clones,4
3288425859,Revenge of the Sith,5
3288425859,A New Hope,6
3288425859,The Empire Strikes Back,2
3288425859,Return of the Jedi,1
3288414025,The Phantom Menace,5
3288414025,Attack of the Clones,6
3288414025,Revenge of the Sith,4
3288414025,A New Hope,3
3288414025,The Empire Strikes Back,1
3288414025,Return of the Jedi,2
3288413441,The Phantom Menace,6
3288413441,Attack of the Clones,5
3288413441,Revenge of the Sith,1
3288413441,A New Hope,4
3288413441,The Empire Strikes Back,3
3288413441,Return of the Jedi,2
3288402643,The Phantom Menace,6
3288402643,Attack of the Clones,2
3288402643,Revenge of the Sith,1
3288402643,A New Hope,5
3288402643,The Empire Strikes Back,3
3288402643,Return of the Jedi,4
3288402511,The Phantom Menace,5
3288402511,Attack of the Clones,3
3288402511,Revenge of the Sith,6
3288402511,A New Hope,4
3288402511,The Empire Strikes Back,2
3288402511,Return of the Jedi,1
3288401136,The Phantom Menace,1
3288401136,Attack of the Clones,3
3288401136,Revenge of the Sith,4
3288401136,A New Hope,6
3288401136,The Empire Strikes Back,2
3288401136,Return of the Jedi,5
3288389603,The Phantom Menace,3
3288389603,Attack of the Clones,4
3288389603,Revenge of the Sith,5
3288389603,A New Hope,2
3288389603,The Empire Strikes Back,1
3288389603,Return of the Jedi,6
3288388730,The Phantom Menace,5
3288388730,Attack of the Clones,4
3288388730,Revenge of the Sith,6
3288388730,A New Hope,3
3288388730,The Empire Strikes Back,2
3288388730,Return of the Jedi,1
3288378779,The Phantom Menace,4
3288378779,Attack of the Clones,5
3288378779,Revenge of the Sith,6
3288378779,A New Hope,2
3288378779,The Empire Strikes Back,3
3288378779,Return of the Jedi,1
3288373068,The Phantom Menace,4
3288373068,Attack of the Clones,3
3288373068,Revenge of the Sith,6
3288373068,A New Hope,5
3288373068,The Empire Strikes Back,2
3288373068,Return of the Jedi,1
